_id,codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel,vento_rajada,radiacao,precipitacao
ObjectId(58f3b7c40d77803ba678753f),A325,08/05/2016,11,27.7,27.7,26.4,70,76,70,21.7,22.1,21.1,988.2,988.3,987.6,0,119,0,1439,0
ObjectId(58f3b7c40d77803ba6787541),A325,08/05/2016,12,28.6,28.9,27.4,63,70,63,20.8,22,20.5,988.4,988.5,988.2,1.3,128,7.1,2118,0
ObjectId(58f3b7c40d77803ba6787542),A325,08/05/2016,13,29.4,29.7,28.3,58,64,58,20.3,21.9,20.3,988.4,988.8,988.4,0.1,157,6.4,2373,0
ObjectId(58f3b7c40d77803ba6787543),A325,08/05/2016,14,31,31.4,29.3,50,59,50,19.5,21.4,19.4,987.4,988.5,987.4,0.2,136,7.4,3411,0
ObjectId(58f3b7c40d77803ba6787544),A325,08/05/2016,15,32.1,32.2,31,46,52,45,19.1,20.4,18.4,986.5,987.4,986.5,0.2,136,6.4,3577,0
ObjectId(58f3b7c40d77803ba6787545),A325,08/05/2016,18,32.7,33.5,32.6,38,41,38,16.7,18.2,16.7,984.4,984.7,984.4,0.2,96,5.9,2093,0
ObjectId(58f3b7c40d77803ba6787546),A325,08/05/2016,17,33.3,33.4,32.5,40,43,39,18,18.8,17.2,984.7,985.6,984.7,0.1,106,5.8,3045,0
ObjectId(58f3b7c40d77803ba6787547),A325,08/05/2016,16,32.7,33.1,31.4,43,48,42,18.4,19.8,17.9,985.6,986.5,985.6,0.9,123,5.6,3389,0
ObjectId(58f3b7c40d77803ba6787548),A325,09/05/2016,8,25.8,26.1,25.8,77,77,76,21.4,21.7,21.4,986.7,986.9,986.7,0,52,4.2,-3.47,0
ObjectId(58f3b7c40d77803ba678754b),A325,09/05/2016,9,25.6,25.8,25.4,79,79,77,21.7,21.7,21.4,987.3,987.3,986.7,0,46,3.2,37.77,0
ObjectId(58f3b7c40d77803ba678754c),A325,08/05/2016,19,31.9,32.8,31.9,44,44,38,18.1,18.1,16.8,984.2,984.4,984.2,0.1,57,5.9,922.7,0
ObjectId(58f3b7c40d77803ba678754e),A325,09/05/2016,13,23.9,23.9,23.4,88,88,83,21.8,21.8,20.6,990,990,989.8,0,179,7.8,743.6,0.6
ObjectId(58f3b7c40d77803ba6787551),A325,09/05/2016,17,31.7,31.7,29.8,55,60,54,21.6,22,20.7,986,987.1,986,0.1,154,5,2413,0
ObjectId(58f3b7c40d77803ba6787553),A325,09/05/2016,18,26.5,32.1,26.4,76,76,52,22,22,20,985.8,986,985.6,3.2,165,10.3,1651,1
ObjectId(58f3b7c40d77803ba6787559),A325,09/05/2016,2,26.8,27.3,26.7,72,72,63,21.2,21.2,19.7,986.9,987,986.9,3.2,46,10.6,-3.21,0
ObjectId(58f3b7c40d77803ba678755a),A325,09/05/2016,3,26.9,26.9,26.8,71,72,71,21.2,21.4,21.2,986.7,987,986.7,2.6,45,9.4,-3.02,0
ObjectId(58f3b7c40d77803ba678755b),A325,09/05/2016,4,26.7,26.9,26.7,73,73,71,21.5,21.5,21.2,986.3,986.8,986.3,2.1,31,7.8,-3.24,0
ObjectId(58f3b7c40d77803ba678755c),A325,09/05/2016,5,26.5,26.7,26.5,74,74,73,21.4,21.5,21.4,986,986.3,985.8,1.5,34,8.6,-2.49,0
ObjectId(58f3b7c40d77803ba678755d),A325,09/05/2016,6,26.4,26.5,26.4,74,74,74,21.5,21.5,21.4,986.2,986.2,986,0,50,6.2,-3.3,0
ObjectId(58f3b7c40d77803ba678755e),A325,09/05/2016,0,28.5,29.5,28.5,57,57,52,19.1,19.4,18.1,986.9,986.9,986.2,1.3,45,7.2,-3.18,0
ObjectId(58f3b7c40d77803ba678755f),A325,09/05/2016,1,27.3,28.5,27.3,63,63,57,19.7,19.7,19.2,987,987,986.8,2.4,43,7.7,-3.54,0
ObjectId(58f3b7c40d77803ba6787560),A325,09/05/2016,7,25.9,26.4,25.8,77,77,75,21.5,21.5,21.4,986.8,986.8,986.2,0,49,3.8,-3.54,0
ObjectId(58f3b7c40d77803ba6787561),A325,10/05/2016,5,24.6,24.8,24.6,84,84,82,21.7,21.7,21.6,987.3,987.9,987.3,0,64,1.6,-3.54,0
ObjectId(58f3b7c40d77803ba6787562),A325,10/05/2016,6,24.4,24.6,24.3,85,85,84,21.7,21.7,21.6,987.1,987.3,987,0,84,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787563),A325,10/05/2016,1,25.3,25.3,25.2,81,81,81,21.8,21.8,21.7,988.8,988.8,988.5,0,50,4.1,-3.4,0
ObjectId(58f3b7c40d77803ba6787564),A325,10/05/2016,8,24.3,24.4,24.2,86,87,86,21.9,22,21.7,987.4,987.4,987.1,0,116,0,-3.33,0
ObjectId(58f3b7c40d77803ba6787565),A325,10/05/2016,7,24.2,24.5,24.2,86,86,85,21.7,21.9,21.7,987.2,987.2,987,0,156,0,-3.53,0
ObjectId(58f3b7c40d77803ba6787566),A325,10/05/2016,9,24.1,24.3,24,87,87,86,21.8,21.9,21.7,987.8,987.8,987.4,0,95,0.9,27.52,0
ObjectId(58f3b7c40d77803ba6787567),A325,10/05/2016,12,27.9,28.2,26.9,66,72,66,21,21.8,20.7,989.2,989.2,989,0.3,132,6.2,1797,0
ObjectId(58f3b7c40d77803ba6787569),A325,10/05/2016,13,28.3,28.9,27.5,62,66,62,20.4,21.4,20.2,989.1,989.2,989.1,0,131,5.5,1881,0
ObjectId(58f3b7c40d77803ba678756a),A325,10/05/2016,14,30.5,30.6,28.4,56,64,56,20.7,21.7,20.1,988.6,989.1,988.6,0,138,4.9,2844,0
ObjectId(58f3b7c40d77803ba678756c),A325,10/05/2016,18,31.7,32.2,30.9,48,52,48,19.3,20.2,19,985.9,986.3,985.9,0,202,1.3,1692,0
ObjectId(58f3b7c40d77803ba678756d),A325,10/05/2016,16,31.1,31.8,30.3,50,55,49,19.5,20.7,18.9,987.1,987.8,987.1,0,121,0,2344,0
ObjectId(58f3b7c40d77803ba678756e),A325,10/05/2016,17,31.2,31.7,30.8,50,52,48,19.7,19.9,19,986.3,987.1,986.3,0,134,2.8,1665,0
ObjectId(58f3b7c40d77803ba678756f),A325,10/05/2016,15,30.9,31.2,29.6,54,57,53,20.4,20.9,19.6,987.8,988.6,987.8,0,151,5.5,2631,0
ObjectId(58f3b7c40d77803ba6787570),A325,10/05/2016,19,32.2,32.8,31.7,45,49,44,18.8,20.2,18.6,985.6,985.9,985.6,0,174,0,1516,0
ObjectId(58f3b7c40d77803ba6787571),A325,10/05/2016,20,31.4,32.4,31.3,49,49,45,19.4,19.6,18.7,985.9,985.9,985.6,0,180,2.1,623.4,0
ObjectId(58f3b7c40d77803ba6787572),A325,10/05/2016,21,28.3,31.5,28.3,61,61,49,20,20.6,19.4,986.3,986.3,985.9,0,23,2.1,30.78,0
ObjectId(58f3b7c40d77803ba6787573),A325,10/05/2016,22,26.6,28.3,26.6,70,70,61,20.8,20.9,20.1,986.6,986.6,986.3,0,25,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787574),A325,10/05/2016,2,25.1,25.5,25.1,81,81,80,21.6,21.9,21.6,988.6,988.9,988.6,0,59,3.7,-2.29,0
ObjectId(58f3b7c40d77803ba6787576),A325,10/05/2016,3,25.1,25.1,25,81,82,81,21.5,21.7,21.5,988.5,988.7,988.5,0,56,4.6,-3.28,0
ObjectId(58f3b7c40d77803ba6787577),A325,10/05/2016,4,24.7,25.1,24.7,82,82,81,21.5,21.7,21.5,987.9,988.5,987.9,0,48,0,-3.52,0.2
ObjectId(58f3b7c40d77803ba6787578),A325,10/05/2016,23,28.3,28.4,26.4,65,72,65,21,21.5,20.6,987.8,987.8,986.6,2.6,52,8.5,-3.49,0
ObjectId(58f3b7c40d77803ba6787579),A325,11/05/2016,23,25.8,26.1,25.2,72,76,72,20.5,21,20.5,988.4,988.4,987.9,0,98,0.1,-3.54,0
ObjectId(58f3b7c40d77803ba678757a),A325,11/05/2016,1,26.5,27.4,26.5,73,73,67,21.2,21.2,20.6,989.1,989.1,988.6,3.6,59,9.7,-3.5,0
ObjectId(58f3b7c40d77803ba678757b),A325,11/05/2016,2,26.2,26.5,26.2,76,76,73,21.7,21.7,21.3,989,989.1,988.9,1.9,59,8.6,-3.45,0
ObjectId(58f3b7c40d77803ba678757c),A325,11/05/2016,3,26,26.2,25.9,78,78,76,21.9,21.9,21.6,988.7,989.1,988.7,0.7,52,8,-3.35,0
ObjectId(58f3b7c40d77803ba678757d),A325,11/05/2016,4,25.9,26,25.8,79,79,78,22,22,21.8,988.1,988.7,988.1,0.1,56,5.8,-3.36,0
ObjectId(58f3b7c40d77803ba678757e),A325,11/05/2016,5,25.7,25.9,25.7,80,80,79,21.9,22,21.8,987.5,988.1,987.5,0,43,4.8,-3.26,0
ObjectId(58f3b7c40d77803ba678757f),A325,11/05/2016,6,25.4,25.7,25.4,81,81,80,22,22,21.9,987,987.5,987,0.3,47,4.3,-2.79,0
ObjectId(58f3b7c40d77803ba6787580),A325,11/05/2016,7,25.6,25.6,25.4,81,81,80,22,22,21.9,987.2,987.2,986.9,0,39,4.3,-3.17,0
ObjectId(58f3b7c40d77803ba6787581),A325,11/05/2016,8,25.1,25.6,25.1,83,83,81,22,22,21.8,987.5,987.5,987.2,0,53,4.3,-3.08,0
ObjectId(58f3b7c40d77803ba6787589),A325,11/05/2016,17,28.6,28.7,27.5,66,71,66,21.6,22.1,21.3,987.4,988.5,987.4,0.2,113,6.4,1541,0
ObjectId(58f3b7c40d77803ba678758a),A325,11/05/2016,18,28.4,29.5,28.3,64,67,61,21,22.1,20.5,986.7,987.4,986.7,0.5,131,7.3,1411,0.2
ObjectId(58f3b7c40d77803ba678758d),A325,11/05/2016,22,26.1,26.8,26.1,73,76,73,20.9,22.2,20.9,987.9,987.9,987.3,0,67,0,-3.53,0
ObjectId(58f3b7c40d77803ba678758e),A325,11/05/2016,19,28.1,28.4,27.8,68,69,64,21.6,21.7,20.8,986.6,986.7,986.5,0,117,5.2,560.8,0
ObjectId(58f3b7c40d77803ba678758f),A325,11/05/2016,0,27.4,28.3,27.3,67,67,64,20.6,21,20.5,988.6,988.6,987.8,3.5,50,10.5,-3.4,0
ObjectId(58f3b7c40d77803ba6787590),A325,12/05/2016,0,24.9,25.8,24.7,79,79,72,21,21,20.2,988.9,988.9,988.4,0,54,2.4,-3.54,0
ObjectId(58f3b7c40d77803ba6787591),A325,11/05/2016,20,27.4,28.1,27.4,72,72,68,21.8,21.8,21.3,987.1,987.1,986.5,0,133,3.1,247.2,0
ObjectId(58f3b7c40d77803ba6787592),A325,12/05/2016,23,26.6,28.5,26.5,68,68,60,20.2,20.7,20,988.7,988.7,988.1,0,39,8.3,-3.53,0
ObjectId(58f3b7c40d77803ba6787593),A325,12/05/2016,1,24.6,24.9,24.6,80,80,78,20.9,21,20.8,989.1,989.1,988.9,0,64,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787594),A325,12/05/2016,2,24.5,24.7,24.5,81,81,80,21.1,21.1,20.9,989.3,989.6,989.1,0,93,0,-3.54,0
ObjectId(58f3b7c40d77803ba6787595),A325,12/05/2016,3,24.3,24.5,24,84,84,81,21.5,21.5,21,989,989.3,989,0,53,0,-3.53,0
ObjectId(58f3b7c40d77803ba6787596),A325,12/05/2016,4,24.4,24.4,24.2,85,85,84,21.6,21.7,21.4,988.6,989,988.6,0,69,4,-3.53,0
ObjectId(58f3b7c40d77803ba6787597),A325,12/05/2016,5,23.8,24.4,23.8,87,87,85,21.5,21.8,21.5,988.2,988.6,988.2,0,56,4.5,-3.41,0
ObjectId(58f3b7c40d77803ba6787598),A325,12/05/2016,6,23.5,23.8,23.5,87,87,87,21.2,21.5,21.2,988.4,988.4,988.2,0,144,3,-3.54,0
ObjectId(58f3b7c40d77803ba6787599),A325,12/05/2016,7,23.5,23.5,23.4,88,88,87,21.3,21.4,21.2,988.7,988.7,988.2,0,139,0,-3.01,0
ObjectId(58f3b7c40d77803ba678759a),A325,12/05/2016,8,23.8,23.8,23.5,87,88,87,21.5,21.6,21.3,989.4,989.4,988.7,0,132,0,-2.15,0
ObjectId(58f3b7c40d77803ba678759c),A325,12/05/2016,9,24.1,24.1,23.8,87,87,87,21.7,21.7,21.5,989.7,989.7,989.4,0,114,0,29.72,0
ObjectId(58f3b7c40d77803ba678759d),A325,12/05/2016,10,25.1,25.2,24,82,87,82,21.7,22.2,21.7,990.1,990.1,989.7,0,92,2.7,436.8,0
ObjectId(58f3b7c40d77803ba678759e),A325,12/05/2016,12,28.3,28.5,26.7,68,72,67,21.8,22.2,21,990.9,991.1,990.6,0.4,90,6.6,1506,0
ObjectId(58f3b7c40d77803ba67875a0),A325,12/05/2016,15,32.2,32.7,30.4,47,52,46,19.3,20.6,18.7,988.8,989.9,988.8,2.1,109,8.2,3286,0
ObjectId(58f3b7c40d77803ba67875a1),A325,12/05/2016,14,30.8,31,29.7,52,58,50,19.7,21.2,19.2,989.9,990.5,989.9,2.8,70,8.2,3261,0
ObjectId(58f3b7c40d77803ba67875a2),A325,12/05/2016,16,32.9,33.3,31.5,44,48,43,18.9,19.6,18.2,987.8,988.8,987.7,1.4,110,7.6,3162,0
ObjectId(58f3b7c40d77803ba67875a3),A325,12/05/2016,17,31.5,33,31.5,47,47,43,18.7,19.3,18.1,986.9,987.8,986.9,0.9,127,7.9,1904,0
ObjectId(58f3b7c40d77803ba67875a4),A325,12/05/2016,18,31.8,32.7,30.7,46,51,46,18.7,20.2,18.6,986.6,987,986.6,0,144,6.3,1508,0
ObjectId(58f3b7c40d77803ba67875a5),A325,12/05/2016,20,30.6,31.5,30.6,52,52,47,19.6,19.7,18.8,986.7,986.7,986.4,0,132,0,286,0
ObjectId(58f3b7c40d77803ba67875a6),A325,12/05/2016,19,31.5,31.8,31.3,48,49,46,19.2,19.6,18.6,986.4,986.6,986.4,0,147,5.1,743.8,0
ObjectId(58f3b7c40d77803ba67875a7),A325,12/05/2016,21,29.1,30.6,29,58,58,52,20.1,20.1,19.5,987.4,987.4,986.7,0,35,0,10.7,0
ObjectId(58f3b7c40d77803ba67875a8),A325,12/05/2016,22,28.5,29.1,28.5,60,61,58,20,20.3,20,988.1,988.1,987.4,2.5,43,8.3,-3.41,0
ObjectId(58f3b7c40d77803ba67875a9),A325,13/05/2016,0,25.1,27.1,25.1,80,80,67,21.5,21.6,20.2,989.7,989.7,988.7,0,20,4.5,-3.42,0.4
ObjectId(58f3b7c40d77803ba67875aa),A325,13/05/2016,1,24.9,25.2,24.5,83,84,80,21.8,22.1,21.3,989.7,989.8,989.6,0,67,0,-2.98,0
ObjectId(58f3b7c40d77803ba67875ab),A325,13/05/2016,3,24.8,25,24.8,81,81,80,21.4,21.5,21.3,989.4,989.7,989.4,0,132,4.4,-3.41,0
ObjectId(58f3b7c40d77803ba67875ac),A325,13/05/2016,4,25,25,24.6,82,83,81,21.8,21.8,21.4,988.7,989.4,988.7,0,62,0,-2.7,0
ObjectId(58f3b7c40d77803ba67875ad),A325,13/05/2016,2,25,25,24.6,80,83,80,21.3,21.9,21.3,989.7,989.7,989.6,0,45,0,-3,0
ObjectId(58f3b7c40d77803ba67875ae),A325,13/05/2016,5,25,25.2,25,82,83,82,21.7,21.9,21.7,988.3,988.7,988.3,0.2,40,3.6,-2.83,0
ObjectId(58f3b7c40d77803ba67875af),A325,13/05/2016,6,24.9,25,24.8,83,83,82,21.8,21.8,21.6,988.3,988.3,988.1,0,57,3.6,-3.52,0
ObjectId(58f3b7c40d77803ba67875b0),A325,13/05/2016,23,27.5,29.5,27.5,66,66,56,20.7,20.7,19.8,988.8,988.8,988,0.2,53,6.3,-3.53,0
ObjectId(58f3b7c40d77803ba67875b1),A325,13/05/2016,9,24,24,23.9,87,87,87,21.7,21.7,21.6,989.5,989.5,989.1,0,77,0,36.05,0
ObjectId(58f3b7c40d77803ba67875b2),A325,13/05/2016,8,24,24.5,24,87,87,84,21.7,21.8,21.7,989.1,989.1,988.7,0,93,0,-3.54,0
ObjectId(58f3b7c40d77803ba67875b3),A325,13/05/2016,11,28.1,28.2,26.2,65,78,65,20.9,22,20.7,990.9,990.9,990.4,0.4,75,7.2,1477,0
ObjectId(58f3b7c40d77803ba67875b4),A325,13/05/2016,12,29,29.1,27.8,59,65,58,20.2,21.1,19.5,991,991.1,990.9,0.8,105,8,2159,0
ObjectId(58f3b7c40d77803ba67875b5),A325,13/05/2016,14,31.8,31.8,30.1,50,55,48,19.9,20.6,18.9,990.4,991.1,990.4,1.1,106,6.3,3102,0
ObjectId(58f3b7c40d77803ba67875b6),A325,13/05/2016,13,30.7,30.8,28.6,54,60,54,20.4,20.8,19.5,991.1,991.1,991,0.4,69,7.7,2882,0
ObjectId(58f3b7c40d77803ba67875b7),A325,13/05/2016,15,32.6,32.9,30.6,43,50,42,18.3,19.8,18.1,989.5,990.4,989.5,1.2,72,7.3,3237,0
ObjectId(58f3b7c40d77803ba67875b8),A325,13/05/2016,16,33.4,33.7,31.5,41,46,41,18.4,19.4,17.9,988.6,989.5,988.6,0,124,7.3,3154,0
ObjectId(58f3b7c40d77803ba67875b9),A325,13/05/2016,7,24.5,25,24.5,84,84,83,21.7,21.8,21.7,988.7,988.7,988.2,0,60,0,-3.35,0
ObjectId(58f3b7c40d77803ba67875bb),A325,13/05/2016,17,33.1,33.7,32.7,42,44,41,18.7,19.2,17.8,987.6,988.6,987.6,0,122,4.5,2996,0
ObjectId(58f3b7c40d77803ba67875bc),A325,13/05/2016,18,33.4,33.8,33,41,43,39,18.3,18.9,17.7,987,987.6,987,0,107,4,2329,0
ObjectId(58f3b7c40d77803ba67875bd),A325,13/05/2016,21,29.8,31.9,29.8,54,54,44,19.7,19.7,18.2,987.3,987.3,986.8,0,145,0,25.21,0
ObjectId(58f3b7c40d77803ba67875be),A325,13/05/2016,20,31.9,33,31.9,44,44,42,18.2,18.5,18.1,986.8,986.9,986.7,0,142,4,619.8,0
ObjectId(58f3b7c40d77803ba67875bf),A325,14/05/2016,0,27.1,27.5,27.1,66,66,66,20.1,20.7,20.1,989.3,989.3,988.8,0.8,49,7,-3.54,0
ObjectId(58f3b7c40d77803ba67875c0),A325,13/05/2016,19,32.7,34.1,32.3,42,43,39,18.3,19.2,17.5,986.7,987.1,986.7,0.1,157,4,1187,0
ObjectId(58f3b7c40d77803ba67875c1),A325,13/05/2016,22,29.5,29.9,28.2,56,60,54,19.8,20.2,19.4,988,988,987.3,0.6,47,6.4,-3.49,0
ObjectId(58f3b7c40d77803ba67875c2),A325,14/05/2016,23,27.1,27.1,26.7,67,70,66,20.3,20.9,20.3,989.7,989.7,989.2,0.1,47,6.7,-3.35,0
ObjectId(58f3b7c40d77803ba67875c3),A325,14/05/2016,2,25.9,26.4,25.9,72,72,67,20.4,20.4,19.7,989.6,989.7,989.6,0.3,49,7.1,-3.54,0
ObjectId(58f3b7c40d77803ba67875c4),A325,14/05/2016,1,26.4,27.1,26.4,67,67,64,19.7,20.1,19.5,989.7,989.7,989.3,0.3,56,7.3,-3.54,0
ObjectId(58f3b7c40d77803ba67875c5),A325,14/05/2016,3,25.4,25.9,25.4,78,78,72,21.3,21.3,20.4,989.3,989.6,989.3,2.2,49,7.4,-3.54,0
ObjectId(58f3b7c40d77803ba67875c6),A325,14/05/2016,4,25.2,25.4,25.2,81,81,78,21.8,21.8,21.3,989,989.3,989,0,55,7.6,-3.54,0
ObjectId(58f3b7c40d77803ba67875c8),A325,14/05/2016,6,25.1,25.3,25.1,82,83,82,21.9,22.1,21.9,988.8,989,988.7,0,51,1.9,-3.46,0
ObjectId(58f3b7c40d77803ba67875ca),A325,14/05/2016,7,24.9,25.2,24.9,83,83,82,21.9,22,21.9,988.9,988.9,988.7,0,104,0,-3.54,0
ObjectId(58f3b7c40d77803ba67875cd),A325,14/05/2016,12,29.4,29.7,27.1,61,73,61,21.1,22.2,21.1,991.1,991.2,991.1,2.6,103,7.7,1927,0
ObjectId(58f3b7c40d77803ba67875d1),A325,14/05/2016,17,33.1,33.9,32,46,51,44,19.8,21.1,18.8,987.9,988.7,987.8,0.3,159,5.5,2603,0
ObjectId(58f3b7c40d77803ba67875d2),A325,14/05/2016,16,32.8,32.8,31.5,51,54,48,21.4,21.7,20.1,988.7,989.7,988.7,0,140,7.8,2906,0
ObjectId(58f3b7c40d77803ba67875d4),A325,14/05/2016,19,30.9,32.6,30.9,55,55,51,20.9,21.7,20.8,987.5,987.5,987.2,0.2,190,7.4,1275,0
ObjectId(58f3b7c40d77803ba67875d5),A325,14/05/2016,20,30.3,31.3,30.3,58,58,55,21.2,21.2,21,987.6,987.6,987.4,1.3,198,5.1,295.2,0
ObjectId(58f3b7c40d77803ba67875d6),A325,14/05/2016,21,29,30.3,29,64,64,58,21.5,21.5,21.1,988.2,988.2,987.6,0,216,5.1,11.84,0
ObjectId(58f3b7c40d77803ba67875d7),A325,15/05/2016,16,32.2,32.8,30.6,38,53,38,16.2,20.7,16.2,988.6,989.5,988.6,0.8,158,6.9,3359,0
ObjectId(58f3b7c40d77803ba67875d8),A325,15/05/2016,17,32.9,33.4,31.9,40,43,37,17.6,18.6,16.3,987.6,988.6,987.6,0.3,131,6.2,2885,0
ObjectId(58f3b7c40d77803ba67875d9),A325,15/05/2016,19,32.7,33.3,32.6,34,34,33,14.7,15.4,14.3,987.1,987.1,987,0,143,5.6,1518,0
ObjectId(58f3b7c40d77803ba67875da),A325,15/05/2016,18,33.1,33.4,32.7,33,40,33,14.5,17.8,14.5,987.1,987.6,987.1,0.5,144,6.5,2387,0
ObjectId(58f3b7c40d77803ba67875dc),A325,15/05/2016,20,31.3,32.7,31.3,39,39,34,15.6,15.7,14.7,987.3,987.4,987.1,0,124,3.7,619.2,0
ObjectId(58f3b7c40d77803ba67875dd),A325,15/05/2016,21,28.5,31.3,28.5,50,50,39,17,17.4,15.7,987.8,987.8,987.3,0,206,0,26.7,0
ObjectId(58f3b7c40d77803ba67875de),A325,15/05/2016,22,26.1,28.5,26.1,62,62,50,18.1,18.4,17.1,988.2,988.2,987.8,0,3,0,-3.54,0
ObjectId(58f3b7c40d77803ba67875df),A325,15/05/2016,1,25.7,27.2,25.7,76,76,69,21.1,21.2,20.9,990.5,990.7,990,0,5,6.4,-3.47,0
ObjectId(58f3b7c40d77803ba67875e0),A325,15/05/2016,2,26.3,26.3,25.7,70,76,70,20.4,21.1,20.4,990.2,990.6,990.2,0.3,23,4.6,-3.18,0
ObjectId(58f3b7c40d77803ba67875e2),A325,15/05/2016,3,26.3,26.4,26.1,69,70,69,20.2,20.4,20.1,989.7,990.2,989.6,0.1,45,4.6,-3.54,0
ObjectId(58f3b7c40d77803ba67875e3),A325,15/05/2016,4,25.8,26.3,25.7,76,76,69,21.1,21.1,20.1,989.2,989.7,989.2,0,47,5.3,-3.54,0
ObjectId(58f3b7c40d77803ba67875e4),A325,15/05/2016,5,25.5,25.8,25.4,79,79,76,21.5,21.5,21.1,988.9,989.2,988.9,0.1,40,5.9,-3.54,0
ObjectId(58f3b7c40d77803ba67875e6),A325,14/05/2016,22,26.7,29,26.7,69,69,64,20.6,21.6,20.3,989.3,989.3,988.2,0,43,10.5,-3.49,0
ObjectId(58f3b7c40d77803ba67875e7),A325,15/05/2016,0,27.1,27.6,27.1,70,70,67,21.1,21.1,20.3,990,990.1,989.7,1,37,6.4,-2.9,0
ObjectId(58f3b7c40d77803ba67875e8),A325,15/05/2016,6,25.6,25.6,25.4,80,80,79,21.9,21.9,21.5,988.9,988.9,988.8,0,28,5.9,-3.42,0
ObjectId(58f3b7c40d77803ba67875e9),A325,15/05/2016,15,31,31.2,29.2,53,60,51,20.2,21.3,19.4,989.5,990.5,989.5,0.9,121,5.9,3529,0
ObjectId(58f3b7c40d77803ba67875ea),A325,15/05/2016,7,25.7,25.8,25.6,80,80,79,21.9,21.9,21.8,989,989,988.9,0,68,0,-3.07,0
ObjectId(58f3b7c40d77803ba67875eb),A325,15/05/2016,8,24.9,25.7,24.9,83,83,80,21.9,21.9,21.8,989.2,989.2,989,0.1,35,3.7,-3.45,0.2
ObjectId(58f3b7c40d77803ba67875f0),A325,15/05/2016,23,25,26.1,25,67,67,62,18.4,18.7,18.2,988.8,988.8,988.2,0,17,0,-3.54,0
ObjectId(58f3b7c40d77803ba67875f1),A325,16/05/2016,0,26.8,26.8,24.6,63,68,63,19.1,19.1,18.3,989.7,989.7,988.8,0.1,58,4.5,-3.54,0
ObjectId(58f3b7c40d77803ba67875f2),A325,16/05/2016,3,25.3,25.8,25.3,79,79,72,21.4,21.4,20.4,989.5,989.6,989.4,1.6,49,8.6,-3.54,0
ObjectId(58f3b7c40d77803ba67875f3),A325,16/05/2016,2,25.8,26.5,25.8,72,72,63,20.4,20.4,19,989.6,990,989.6,2.4,45,8,-3.54,0
ObjectId(58f3b7c40d77803ba67875f4),A325,16/05/2016,4,25.3,25.3,25.2,80,80,79,21.7,21.7,21.5,989.1,989.5,989.1,1,52,8.3,-3.54,0
ObjectId(58f3b7c40d77803ba67875f5),A325,16/05/2016,5,25.1,25.3,25.1,79,80,79,21.3,21.6,21.3,989,989.1,988.9,0,46,6.2,-3.54,0
ObjectId(58f3b7c40d77803ba67875f6),A325,16/05/2016,1,26.5,26.9,26.5,63,63,62,19,19.1,18.8,990,990,989.7,3.3,51,7.6,-3.54,0
ObjectId(58f3b7c40d77803ba67875f7),A325,16/05/2016,6,25,25.1,25,80,80,79,21.2,21.4,21.2,989,989,988.8,0,57,3.6,-3.54,0
ObjectId(58f3b7c40d77803ba67875f8),A325,16/05/2016,10,26.5,26.5,23.5,73,85,73,21.4,21.9,20.9,991.1,991.1,990.4,0,73,2.8,589.1,0
ObjectId(58f3b7c40d77803ba67875f9),A325,16/05/2016,8,23.8,24.6,23.8,84,84,80,20.9,21,20.9,989.8,989.8,989.1,0,112,0,-3.54,0
ObjectId(58f3b7c40d77803ba67875fa),A325,16/05/2016,11,27.8,27.8,26.4,63,73,63,20.2,21.4,20.2,991.7,991.7,991.1,0.1,101,5.3,1471,0
ObjectId(58f3b7c40d77803ba67875fb),A325,16/05/2016,12,28.8,28.9,27.8,55,64,55,19,20.4,18.9,991.7,991.8,991.7,1.4,122,6.3,2346,0
ObjectId(58f3b7c40d77803ba67875fc),A325,16/05/2016,9,23.5,23.8,23.4,85,85,84,20.8,20.9,20.7,990.4,990.4,989.8,0,132,0,22.6,0
ObjectId(58f3b7c40d77803ba67875fd),A325,16/05/2016,13,29.9,30,28.8,53,56,53,19.5,19.7,18.8,991.2,991.7,991.2,0.1,138,6.8,3152,0
ObjectId(58f3b7c40d77803ba67875fe),A325,16/05/2016,7,24.6,25,24.6,80,80,80,21,21.2,21,989.1,989.1,988.9,0,79,4,-3.54,0
ObjectId(58f3b7c40d77803ba67875ff),A325,16/05/2016,16,33,33.5,31.4,37,43,37,16.6,18.1,16.4,988.4,989.3,988.4,0,129,6.5,3374,0
ObjectId(58f3b7c40d77803ba6787600),A325,16/05/2016,15,31.4,32.5,30.6,42,48,41,17,19.1,16.7,989.3,990.4,989.3,0,101,4.8,2967,0
ObjectId(58f3b7c40d77803ba6787601),A325,16/05/2016,14,30.8,31.3,29.9,48,54,47,18.3,19.7,17.9,990.4,991.2,990.4,0,124,4.9,3269,0
ObjectId(58f3b7c40d77803ba6787602),A325,16/05/2016,18,33.7,34.4,32.9,31,35,31,14.2,15.8,14.2,986.8,987.4,986.8,0.1,114,5.9,2354,0
ObjectId(58f3b7c40d77803ba6787603),A325,16/05/2016,20,32.3,33.5,32.3,32,32,29,13.3,13.8,12.8,987.3,987.3,986.9,0,141,4.7,632.9,0
