record,pressao_atm_max,pressao_atm_min,chuva_mm,temp_ar_max,temp_ar_min,umid_relat_max,umid_relat_min,rad_solar_total,temp_max,temp_min,temp_ar_media,umid_relat_media,vento_veloc,rad_solar_media,et0
20507,620.314,599.734,0,30.68,29.17,61.96,45.91,2922.18,21.4047,17.6812,29.9766,52.9476,0.762917,8.11717,0.0382169
20908,620.372,599.869,0,31.42,28.82,53.4,46.81,4.78805e+06,19.7572,17.7223,29.8895,50.4969,2.17493,13.3001,0.118502
22308,619.908,599.792,0,29.5,28.66,52.33,40.62,2.05272e+06,18.1958,14.58,29.0339,42.5317,0.388056,5.702,0.0255298
22443,619.911,599.814,0,32.178,29.65,53.158,44.564,4863.38,19.7556,18.1372,31.1409,47.9771,1.98695,13.5094,0.117957
22444,600.968,599.762,0,34.197,31.95,46.087,38.328,5119.29,19.577,17.7766,33.2398,41.3886,1.89806,14.2203,0.131755
22445,619.963,599.835,0,34.745,32.558,42.824,36.791,4875.27,19.1477,17.1223,33.7123,39.1225,2.31965,13.5424,0.162048
22446,619.908,599.933,0,36.111,33.896,39.284,32.35,4611.5,18.5286,16.2696,35.0458,34.9152,2.2134,12.8097,0.168872
22447,620.122,599.737,0,36.36,34.626,35.402,29.98,4017.22,17.8291,15.4915,35.599,32.2897,1.9841,11.1589,0.159732
22448,620.11,599.902,0,36.609,34.696,32.277,27.567,3285.69,16.972,14.4276,35.6214,29.6613,2.23361,9.12691,0.181956
22449,600.943,599.921,0,36.162,34.416,31.308,27.464,2603.6,15.5549,14.3445,35.2246,29.5212,2.06639,7.23222,0.167851
22450,620.043,599.872,0,34.972,33.476,32.521,30.146,2073.51,15.0578,14.5118,34.0656,31.4185,1.8859,5.75976,0.147028
22451,620.107,599.759,0,33.616,29.978,54.615,31.704,2037.86,19.8613,14.4312,32.1042,40.8403,2.48153,5.66073,0.117168
22452,620.006,599.875,0,29.99,27.99,62.967,54.614,2110.81,20.3857,19.8372,28.9353,59.0455,2.22639,5.86336,0.0698975
22453,620.092,599.725,0,27.999,26.678,69.554,62.96,2193.97,20.6946,20.2843,27.1922,66.8391,1.40194,6.09436,0.0399213
22454,620.388,599.734,0,26.699,26.077,73.371,69.546,2267.58,20.9964,20.6438,26.3432,71.7161,1.23903,6.29885,0.0309423
22455,619.896,599.771,0,26.116,25.716,74.308,72.791,2363.29,20.9709,20.6852,25.9032,73.5137,1.87035,6.56468,0.0378958
22456,619.921,599.795,0,25.827,25.384,78.32,74.22,2462.94,21.4114,20.8562,25.5727,76.8439,2.17979,6.84151,0.0363754
22457,620.375,599.737,0,25.466,25.005,80.168,78.148,2474.78,21.47,21.354,25.2827,79.0858,1.78604,6.87438,0.0290775
22458,619.991,599.765,0,25.156,25.005,80.164,77.968,2414.46,21.3922,20.9514,25.0928,79.0593,0.949931,6.70682,0.0191728
22459,620.339,599.71,0,25.094,24.954,78.039,74.789,2398.81,20.9716,20.3008,25.0216,76.5795,0.978819,6.66335,0.0215364
22460,619.911,599.795,0,25.126,24.472,74.816,71.527,2315.17,20.32,19.2031,24.8461,72.9642,0.971667,6.43104,0.0241753
22461,600.873,599.78,0,24.514,23.893,74.445,72.352,2240.16,19.2321,19.0636,24.1796,73.3719,1.06222,6.22267,0.0248768
22462,619.884,599.902,0,24.445,23.872,74.699,73.193,2304.29,19.3772,19.089,24.2043,73.8103,1.98208,6.40082,0.0368964
22463,619.823,599.899,0,24.786,24.022,74.758,72.052,2548.26,19.5059,19.2383,24.2597,73.9231,1.8916,7.07851,0.0500964
22464,620.314,599.863,0,26.538,24.654,72.658,64.621,3234.84,19.6273,19.1115,25.6757,68.1683,1.84792,8.98566,0.0619952
22465,619.899,599.841,0,28.609,26.476,64.5,55.108,3824.19,19.4519,18.5138,27.6447,59.5833,2.32403,10.6228,0.097622
22466,620.385,599.887,0,30.42,28.048,57.263,49.037,4372.71,19.2277,18.2125,29.2678,52.8848,2.51764,12.1464,0.125121
22467,619.976,599.713,0,31.708,29.65,51.662,43.878,4766.02,19.0479,17.6517,30.9134,47.0352,2.21632,13.2389,0.13043
22468,600.946,599.722,0,33.347,31.1,45.769,38.068,4931.4,18.9352,16.9225,32.297,41.9021,2.44812,13.6983,0.158495
22469,620.015,599.857,0,34.275,32.558,41.716,36,4829.21,18.3024,16.875,33.4118,38.5656,2.14528,13.4145,0.152223
22470,619.945,599.921,0,35.214,33.546,37.934,32.04,4548.01,17.62,15.6603,34.365,34.7189,2.68049,12.6334,0.196857
22471,620.073,599.759,0,35.694,34.146,35.957,30.488,3854.65,17.2201,15.4968,34.8543,32.8797,2.53979,10.7074,0.193236
22472,620.104,599.795,0,35.503,34.175,32.945,29.738,3242.99,16.2779,14.5047,34.9658,31.1284,2.0159,9.0083,0.16134
22473,620.131,599.921,0,35.375,33.974,32.1,29.008,2578.18,15.913,13.8436,34.6426,30.3468,2.02771,7.16162,0.16169
22474,619.997,599.734,0,34.175,32.148,34.923,30.724,2053.13,14.947,14.2071,33.23,32.6423,1.97778,5.70313,0.148631
22475,620.031,599.75,0,32.136,30.58,38.25,34.923,1999.83,15.0091,14.7099,31.5116,36.4831,1.18083,5.55507,0.0723117
22476,600.131,599.75,0,30.58,29.27,51.159,38.213,2031.33,18.1659,14.7216,29.8256,40.9656,0.369236,5.64258,0.0254418
22477,619.911,599.71,0,29.26,27.298,60.935,51.126,2046.58,19.158,18.1381,28.1089,57.3981,1.67007,5.68494,0.0585292
22478,620.006,599.734,0,27.29,25.917,67.064,60.966,2073,19.3637,19.1009,26.5426,64.0802,0.582847,5.75832,0.0220326
22479,620.034,599.814,0,25.927,25.156,71.684,67.094,2096.23,19.7322,19.2956,25.5693,69.097,0.635833,5.82287,0.0201868
22480,620.418,599.86,0,25.204,24.564,76.207,71.504,2177,20.1554,19.6571,24.8782,73.8717,0.473611,6.04723,0.0139823
22481,620.052,599.783,0,24.594,23.903,78.988,76.14,2207.65,20.1713,19.9821,24.2157,77.623,0,6.13235,0.00290674
22482,620.406,599.75,0,23.972,23.371,81.703,78.898,2224.61,20.1988,19.977,23.7038,80.3043,0.325903,6.17947,0.00863121
22483,620.446,599.753,0,23.382,22.89,83.086,81.105,2201.63,20.1059,19.5412,23.0624,81.9917,0,6.11563,0.00285063
22484,620.327,599.829,0,23.161,22.55,82.38,76.148,2214.73,19.6057,18.2954,22.8307,78.8526,0,6.15201,0.00287031
22485,620.433,599.814,0,22.73,22.048,76.273,75.031,2169.37,18.3042,17.686,22.4934,75.4151,0,6.02603,0.00282202
22486,620.372,599.921,0,23.232,21.676,78.132,67.25,2156.25,17.7891,16.8223,22.277,74.2253,0.454583,5.98959,0.0126915
22487,619.924,599.933,0,24.375,23.191,67.25,60.979,2523.79,16.8346,16.2495,23.663,63.7916,0.906042,7.01052,0.0368101
22488,619.887,599.765,0,26.878,24.353,61.054,51.914,3230.73,16.5764,15.9891,25.4658,57.0513,1.39208,8.97424,0.0643382
22489,619.908,599.844,0,28.58,26.356,53.519,47.062,3802.52,16.4748,15.8801,27.3676,50.4937,2.11646,10.5625,0.108553
22490,619.884,599.841,0,29.57,27.63,49.792,44.503,4407.62,16.7126,15.77,28.76,46.4933,2.57541,12.2434,0.142174
22491,619.927,599.933,0,31.1,29,47.433,41.326,4824.61,17.5379,15.9413,30.0854,44.1452,2.36194,13.4017,0.142315
22492,619.957,599.795,0,32.678,30.77,43.871,36.424,4961.51,17.6744,15.5301,31.7003,39.5729,2.39222,13.782,0.159701
22493,600.971,599.826,0,33.835,31.72,40.875,32.107,4891.46,17.3738,14.266,32.6632,36.0933,2.43014,13.5874,0.173296
22494,620.009,599.945,0,34.306,32.668,37.111,27.834,4640.96,16.4784,12.9121,33.4377,33.2626,2.33583,12.8916,0.176425
22495,620.083,599.933,0,34.964,33.328,36.628,30.206,4140.25,16.9104,14.2484,34.1388,32.5731,1.96639,11.5007,0.15464
22496,620.14,599.795,0,35.054,33.448,33.685,28.318,3442.55,16.4538,13.883,34.2337,31.1113,1.97257,9.56264,0.156984
22497,620.043,599.933,0,34.156,33.148,32.978,30.269,2710.32,15.1591,13.8057,33.7032,31.6055,1.94528,7.52868,0.151199
22498,620.092,599.887,0,33.538,31.749,34.413,30.388,2139.63,14.9452,13.778,32.713,32.8688,1.65646,5.94342,0.125783
22499,619.2,599.829,0,31.768,30.029,37.49,34.275,2044.01,14.3237,13.8707,31.05,35.6627,0.810834,5.6778,0.0538136
22500,620.055,599.78,0,30.02,28.779,52.089,37.285,2055.9,18.0035,13.7409,29.3195,43.1712,0.919444,5.71083,0.0510121
22501,620.101,599.719,0,28.779,26.957,62.857,51.958,2115.4,19.3293,17.9524,27.8341,57.2724,1.48764,5.8761,0.0538069
22502,620.043,599.786,0,26.976,25.697,70.298,62.796,2216.93,19.9193,19.2994,26.3538,66.3944,1.31028,6.15813,0.0377617
22503,620.372,599.722,0,25.716,25.005,77.484,70.271,2276.21,20.8507,19.8972,25.3442,74.1064,1.41979,6.32281,0.0304805
22504,619.93,599.777,0,25.024,24.382,82.285,77.43,2330.39,21.2461,20.7904,24.6967,79.9537,1.00944,6.47331,0.0189617
22505,620.363,599.698,0,24.382,23.842,85.546,82.252,2289.46,21.3211,21.1644,24.1145,83.9272,0.187986,6.35962,0.0057612
22506,619.945,599.814,0,23.852,23.511,87.23,85.51,2251.03,21.393,21.2571,23.7134,86.4426,0.45507,6.25285,0.00815082
22508,600.119,599.765,0,22.96,22.49,89.562,81.412,2103.54,21.0356,19.5119,22.7092,87.075,0.0626389,5.84318,0.00345363
22509,619.878,599.811,0,22.89,22.428,81.388,78.676,2150.02,19.5213,18.5987,22.6644,79.3,0,5.97227,0.00279098
22510,600.07,599.734,0,22.448,21.807,80.546,78.878,2086.21,18.6189,18.2901,22.0025,80.0299,0,5.79504,0.00269743
22511,600.098,599.817,0,23.392,21.997,79.588,72.527,2278.58,18.3432,18.112,22.611,76.2904,0,6.32938,0.00530054
22512,600.943,599.698,0,26.398,23.392,72.496,61.562,3225.87,18.6944,18.111,24.9756,66.5926,1.33604,8.96075,0.0494009
22513,620.339,599.765,0,27.928,26.378,61.719,55.683,3505.54,18.7059,17.9648,27.0346,58.7962,1.78007,9.73763,0.0786163
22514,619.936,599.75,0,28.38,26.828,58.943,53.437,3108.27,18.4177,17.7854,27.456,56.6982,1.85868,8.63408,0.0851347
22515,619.847,599.765,0,31.369,27.858,55.409,45.521,4280.56,18.7609,17.613,29.4786,50.3598,2.37194,11.8904,0.125476
22516,620.079,599.777,0,32.789,29.66,49.371,41.123,4754.99,18.9792,17.445,31.0098,45.845,2.1018,13.2083,0.127653
22517,620.104,599.734,0,34.224,30.791,46.678,38.728,4419.88,19.0833,16.8902,32.3115,42.0929,1.89319,12.2774,0.126625
22518,600.952,599.918,0,34.716,31.029,43.978,35.076,4960.9,18.2668,15.9811,33.5207,37.6692,2.21521,13.7803,0.15907
22519,620.134,599.844,0,35.423,33.718,37.75,32.039,4378.22,17.8255,15.6077,34.4052,34.5529,2.2041,12.1617,0.166962
22520,620.095,599.933,0,35.653,33.577,35.183,30.897,3571.36,16.9792,14.7835,34.5489,32.764,1.72472,9.92044,0.137458
22521,620.131,599.734,0,34.275,32.296,36.228,31.16,2527.41,15.8251,14.657,33.4431,33.3707,1.45479,7.02058,0.11342
22522,620.055,599.869,0,33.775,31.57,36.193,31.572,2163.24,15.4261,14.2916,32.8727,33.6135,1.27576,6.00899,0.0990239
22523,600.217,599.71,0,31.57,29.701,40.396,35.953,2037.69,14.8791,14.6278,30.4242,38.5098,0,5.66024,0.0030768
22524,620.043,599.78,0,29.84,28.869,53.25,40.189,2057.06,18.4266,14.6044,29.3426,45.2581,1.05604,5.71406,0.0548516
22525,620.397,599.795,0,28.859,27.298,59.478,53.183,2083.24,18.7423,18.3779,28.022,56.2963,1.79389,5.78678,0.0628993
22526,620.397,599.686,0,27.309,25.544,71.992,59.574,2150.42,20.1536,18.7391,26.3757,66.5489,1.65458,5.97338,0.0440792
22527,620.391,599.734,0,25.537,24.504,81.32,72.02,2236.85,21.1404,20.1159,25.0054,76.5437,1.65625,6.21346,0.0304137
22528,619.893,599.734,0,24.523,24.042,86.238,81.348,2312.86,21.6567,21.1102,24.2299,84.1291,1.19396,6.42461,0.017029
22529,620.372,599.771,0,24.073,23.832,87.52,86.234,2306.12,21.7483,21.6166,23.968,86.9696,0.752361,6.40589,0.0107869
22535,600.934,599.841,0,23.201,21.275,93.789,81.252,2266.59,20.3893,19.747,21.8308,90.2424,0.0192361,6.29608,0.0053181
22536,620.302,599.918,0,26.136,23.212,81.32,64.214,3173.92,19.851,18.785,24.5777,73.0502,0.980486,8.81643,0.0323454
22537,620.339,599.75,0,29.228,25.976,65.328,51.876,3796.27,19.185,18.2403,27.55,58.7692,1.60125,10.5452,0.0734821
22538,620.391,599.857,0,31.208,28.529,55.607,43.921,4410.95,19.1324,17.374,29.7581,50.4025,1.93167,12.2527,0.106797
22539,620.067,599.765,0,32.02,29.92,47.064,41.753,4808.33,18.3095,17.0017,31.0682,44.4757,2.4066,13.3565,0.146313
22540,619.844,599.737,0,33.357,31.38,45.795,37.324,4984.85,18.507,16.6437,32.3545,40.9181,1.84326,13.8468,0.127414
22541,620.052,599.75,0,34.435,32.539,40.417,34.583,4904.52,17.9559,15.7873,33.3971,37.2318,2.40736,13.6237,0.171202
22542,620.137,599.78,0,35.542,32.957,38.852,31.798,4610.1,17.6443,15.8548,34.2447,34.6769,2.10653,12.8058,0.160443
22543,620.098,599.75,0,35.612,34.345,35.113,29.968,4043.09,17.0273,14.9717,35.0413,31.9509,1.84583,11.2308,0.149588
22544,620.079,599.75,0,36.142,33.925,34.001,29.396,3357.8,16.498,14.9189,35.0291,31.4891,1.56465,9.32722,0.129022
22545,620.137,599.921,0,35.382,33.226,34.828,30.324,2539.52,16.3107,14.9801,34.3686,32.1768,1.02021,7.05422,0.0855275
22546,620.217,599.734,0,34.435,32.578,34.085,31.222,2113.15,15.2952,14.5098,33.587,32.418,1.13611,5.86986,0.0917356
22547,600.162,599.783,0,32.578,30.65,38.189,34.146,2022.45,14.8331,14.6571,31.6785,35.9072,0.30125,5.61792,0.0238832
22548,619.927,599.734,0,30.66,28.65,56.519,38.087,2048.14,19.1862,14.7189,29.8646,46.779,1.32868,5.68926,0.0642973
22549,620.018,599.765,0,28.65,26.878,65.076,56.542,2088.11,19.7992,19.1008,27.7813,60.2594,2.0175,5.80031,0.0616318
22550,620.055,599.75,0,26.898,25.746,71.56,65.101,2158.19,20.2643,19.6736,26.2544,68.0017,1.36667,5.99497,0.0369835
22551,620.409,599.857,0,25.766,25.005,76.824,71.554,2203.04,20.7504,20.1947,25.3236,74.809,0.979444,6.11955,0.0229756
22552,619.945,599.841,0,25.036,24.343,81.25,76.816,2228.04,20.9652,20.6529,24.7399,78.7573,0.795833,6.189,0.0168983
22553,623.074,599.725,0,24.382,23.752,84.625,81.281,2236.37,21.1181,20.9372,24.0692,83.1332,0.662916,6.21214,0.0121641
22554,620.4,599.753,0,23.772,23.421,85.422,84.594,2209.23,21.047,20.8505,23.5921,85.151,0.657847,6.13676,0.0108052
22555,600.898,599.918,0,23.492,22.77,86.236,84.422,2172.9,20.8556,20.28,23.1811,85.3351,0.0720139,6.03584,0.00379011
22556,600.925,599.811,0,22.81,22.018,87.708,85.375,2049.78,20.3208,19.7057,22.3576,86.2685,0,5.69385,0.002645
22557,619.811,599.734,0,22.238,21.496,89.582,82.172,2039.07,20.1693,18.9692,21.9522,86.019,0,5.66408,0.00262276
22558,600.07,599.765,0,22.027,21.235,87.468,83.402,2014,19.212,18.4176,21.562,84.6289,0,5.59444,0.00258866
22559,600.873,599.734,0,23.09,20.894,88.457,78.242,2238.16,19.3687,18.8953,21.517,86.1677,0.00340278,6.21711,0.0051368
22560,620.299,599.756,0,25.976,23.1,78.218,63.826,3196.32,19.1262,18.4163,24.5471,70.0726,1.61063,8.87867,0.051431
22561,620.372,599.814,0,28.728,25.927,64.214,52.846,3915.55,18.94,17.9835,27.4104,58.1416,1.84799,10.8765,0.0836182
22562,619.948,599.734,0,30.32,27.999,55.96,48.791,4438.01,19.2913,17.8341,28.9545,52.5547,2.01507,12.3278,0.104638
22563,600.934,599.713,0,31.919,29.13,52.281,44.257,4952.8,19.1256,17.5283,30.6581,47.4848,1.85917,13.7578,0.111916
22564,620.031,599.78,0,32.658,30.888,46.416,40.876,5052.29,19.0108,17.3912,31.8972,43.4795,1.95361,14.0342,0.127541
22565,620.009,599.921,0,34.175,31.608,44.283,37.56,5028.7,18.7693,17.0244,32.9692,40.3612,1.91465,13.9686,0.134075
22566,620.29,599.93,0,34.505,32,41.683,36.097,3840.22,18.428,16.5695,33.2921,38.8364,1.39514,10.6673,0.103379
22567,600.998,599.908,0,35.195,32.808,40.347,33.353,3927.53,18.375,15.9746,34.0299,36.2152,1.67729,10.9098,0.127437
22568,620.449,599.753,0,35.951,33.845,36.207,31.276,3533.35,17.709,16.0357,34.8683,33.7071,1.50049,9.81485,0.120694
22569,600.937,599.661,0,35.624,33.417,35.074,30.764,2833.94,16.5548,15.2537,34.755,32.5854,1.52153,7.87204,0.122373
22570,620.189,599.918,0,34.576,32.438,35.937,32.535,2152.98,16.1069,15.3715,33.7036,33.9308,1.13618,5.9805,0.0900265
22571,620.006,599.734,0,32.418,30.369,40.466,35.9,2019.14,15.6921,15.3684,31.4607,38.1657,0.500347,5.60871,0.0350635
22572,600.928,599.826,0,30.451,27.999,63.856,40.337,2031.2,20.5353,15.4546,29.5049,46.796,0.821667,5.64224,0.043978
22573,620.046,599.826,0,27.978,25.866,75.558,63.912,2109.59,21.3056,20.5107,26.7956,70.3988,2.42465,5.85997,0.0505533
22574,619.942,599.921,0,25.886,24.774,80.861,75.59,2272.25,21.3071,21.1797,25.2686,78.2946,2.08264,6.31182,0.0328621
22575,620.375,599.734,0,24.794,24.424,83.695,80.832,2283.72,21.5701,21.2557,24.5458,82.562,1.58007,6.34366,0.0222152
22576,620.372,599.878,0,24.594,24.484,83.722,83.199,2283.02,21.6061,21.5144,24.5314,83.4566,1.45667,6.34171,0.020138
22577,620.36,599.747,0,24.574,24.253,83.648,83.134,2270.66,21.5741,21.3012,24.4467,83.3284,1.73799,6.30738,0.0225234
22578,620.348,599.826,0,24.263,23.872,83.611,83.111,2290.15,21.3229,20.9074,24.1272,83.3043,2.09674,6.36153,0.0249461
22579,620.385,599.933,0,23.893,23.35,84.689,83.496,2243.33,20.9462,20.619,23.6146,84.1296,1.31507,6.23148,0.0177306
22580,620.348,599.857,0,23.382,22.82,85.51,84.476,2110.44,20.6519,20.2523,23.0686,85.0726,0.519097,5.86235,0.00916847
22581,600.482,599.872,0,22.85,22.198,87.476,85.332,2049.66,20.2933,19.9576,22.4901,86.4554,0.16375,5.69351,0.00462361
22583,600.907,599.872,0,23.08,21.194,90.146,83.855,2210.75,20.2239,19.4081,21.8332,88.1003,0,6.14097,0.0050445
22584,619.899,599.823,0,26.068,23.1,83.834,63.626,3102.06,20.2417,18.3892,24.5258,72.4111,0.869653,8.61682,0.0300367
22585,620.302,599.78,0,28.58,25.976,64.289,52.888,3746.59,19.1608,17.8711,27.1437,59.2887,1.19472,10.4072,0.0570017
22586,620.018,599.826,0,30.798,27.608,56.1,44.674,4354.19,18.8133,17.0687,28.9438,50.934,1.91437,12.095,0.10331
22587,620.031,599.713,0,31.478,29.74,47.912,41.572,4788,17.9763,16.5386,30.579,44.4629,1.82618,13.3,0.115552
22588,620.043,599.832,0,33.538,30.81,44.717,37.396,4937.83,18.0957,16.3379,31.9879,40.9013,1.72236,13.7162,0.119646
22589,620.131,599.841,0,34.326,32.268,40.445,34.712,4915.79,18.4345,16.2707,33.4284,37.4152,1.93229,13.655,0.142069
22590,620.369,599.811,0,35.97,34.076,38.795,31.474,4689.21,18.3626,15.8179,34.814,34.5468,1.42076,13.0256,0.116192
22591,620.134,599.722,0,36.379,33.925,36.937,28.524,4139.95,17.7033,14.7766,35.3361,32.0754,1.46965,11.4999,0.123427
22592,620.168,599.771,0,37.466,35.263,32.24,26.574,3435.27,16.6987,14.3182,36.1774,28.8196,1.29611,9.54242,0.115469
22593,620.131,599.78,0,36.201,34.376,30.263,27.048,2505.33,15.1349,13.5478,35.215,28.4189,1.45563,6.95925,0.12472
22594,620.165,599.75,0,35.285,33.199,30.468,27.732,2105.5,14.6636,13.4056,34.4355,28.9145,0.906597,5.84861,0.0796681
22595,620.146,599.887,0,33.177,30.68,35.875,30.291,2008.86,14.0764,13.4349,31.9256,33.407,0.0988889,5.58017,0.0105068
22596,600.928,599.765,0,30.689,29.42,45.912,35.324,2028.71,16.698,13.3478,30.2107,36.3012,0.0818056,5.63531,0.00879006
22597,620.055,599.731,0,29.541,26.266,68.695,46.498,2049.21,20.0746,16.8915,27.7302,60.0106,2.14007,5.69226,0.0642988
22598,620.263,599.841,0,26.266,24.946,77.47,68.693,2164.36,20.7586,20.0624,25.5595,73.1814,1.83563,6.01211,0.0373599
22599,620.4,599.725,0,24.946,24.234,82.82,77.441,2297.57,21.2696,20.7416,24.5691,80.6405,1.57632,6.38214,0.0244259
22600,620.375,599.765,0,24.253,24.093,84.8,82.818,2326.23,21.4516,21.1375,24.1648,84.3612,1.42674,6.46176,0.0187559
22601,619.86,599.71,0,24.194,24.003,85.195,84.773,2321.8,21.5363,21.3616,24.1332,84.9664,1.22667,6.44946,0.0164902
22602,620.363,599.945,0,24.012,23.532,86.734,85.098,2291.31,21.3947,21.1757,23.7753,85.8355,0.727916,6.36475,0.0112168
22603,619.875,599.75,0,23.562,22.93,88.695,86.582,2152.3,21.2278,20.8734,23.2466,87.3302,0.0636806,5.97862,0.00352652
22608,620.302,599.811,0,25.656,22.97,87.453,67.648,3175.76,20.8378,19.1386,24.555,74.826,1.85687,8.82156,0.0493093
22609,620.363,599.747,0,28.66,25.346,69.304,56.267,3888.87,19.8486,18.5581,27.0149,62.398,1.2466,10.8024,0.0552061
22610,620.43,599.829,0,30.359,27.278,59.382,50.726,4482.64,19.6431,18.2976,28.9593,54.6455,1.83111,12.4518,0.093055
22611,620.046,599.945,0,32.02,28.478,56.138,44.484,4849.98,19.5692,18.0754,30.4282,49.7798,2.0232,13.4722,0.114448
22612,620.089,599.795,0,33.755,30.548,48.203,37.538,5092.8,19.4222,17.136,32.2127,42.902,2.03604,14.1467,0.134004
22613,620.11,599.719,0,34.185,32.476,41.158,32.845,4977.3,17.884,15.2318,33.4766,35.8504,2.02271,13.8258,0.151315
22614,620.409,599.93,0,35.632,33.337,36.906,29.644,4663.48,16.9658,14.6317,34.5276,32.2222,1.90722,12.9541,0.153418
22615,620,599.826,0,36.58,34.933,32.188,26.654,4121.41,16.2152,13.9112,35.7227,28.9075,1.55,11.4484,0.13554
22616,620.064,599.789,0,37.19,35.534,28.736,24.578,3415.23,15.2847,13.0148,36.2948,26.2461,1.66708,9.48675,0.149113
22617,620.22,599.887,0,36.669,35.414,27.082,24.478,2734.08,13.8565,12.6009,35.9911,25.5254,1.53965,7.59466,0.138234
22618,620.153,599.725,0,36.021,33.698,26.728,24.432,2173.23,13.133,11.7602,35.0441,25.3918,0.792778,6.03675,0.0747814
22619,620.107,599.875,0,33.816,31.38,30.077,26.238,2038.04,12.0328,11.5764,33.0817,27.3174,0.619792,5.66121,0.0502602
22620,600.879,599.872,0,31.35,28.359,47.451,30.14,2035.53,16.5462,11.5357,29.7905,33.5818,0.102569,5.65425,0.010487
22621,620.449,599.795,0,28.85,26.448,66.068,46.896,2053.86,19.6242,16.344,27.5241,59.7189,2.46083,5.70515,0.0702765
22622,620.388,599.835,0,26.456,24.906,74.754,65.918,2117.12,20.1446,19.5816,25.5455,71.1613,1.65458,5.8809,0.0373757
22623,620.018,599.826,0,24.915,24.144,81.18,74.779,2190.18,20.7853,20.1297,24.5149,78.3833,1.63569,6.08382,0.027538
22624,619.933,599.786,0,24.173,23.722,84.23,81.18,2260.56,20.9777,20.7411,23.9237,82.9777,1.29479,6.27935,0.0188545
22625,619.893,599.908,0,23.752,23.421,84.582,83.912,2284.44,20.965,20.6785,23.629,84.2329,1.36368,6.34565,0.01807
22626,620.388,599.89,0,23.452,22.89,85.996,84.462,2192.21,20.707,20.3702,23.112,85.3301,0.435347,6.08947,0.00822924
22627,620.375,599.799,0,22.95,22.448,85.542,84.97,2068.66,20.4008,19.9184,22.7262,85.3243,0.167847,5.74627,0.00489248
22628,620.354,599.765,0,22.47,21.676,87.098,85.408,2026.21,19.9568,19.4332,22.1171,86.0219,0.00298611,5.62837,0.00265164
22629,600.913,599.826,0,21.707,20.904,89.17,86.988,1956.06,19.499,18.9454,21.3088,88.025,0,5.43349,0.0025065
22631,600.07,599.951,0,22.529,19.71,92.398,83.035,2190.26,20.0551,18.4123,20.7015,90.2073,0,6.08405,0.0049267
22632,620.29,599.802,0,25.676,22.579,83.016,62.64,3146.19,19.5752,17.7673,24.1553,70.259,1.2084,8.73943,0.0405865
22633,620.009,599.734,0,28.4,25.615,63.484,53.937,3821.15,18.6435,17.7664,26.882,58.8086,1.64868,10.6143,0.0742596
22634,620.021,599.844,0,29.91,27.97,56.802,49.365,4508.35,19.005,17.8244,28.7688,52.9099,1.69104,12.5232,0.0900039
22635,620.043,599.799,0,31.548,28.75,53.226,43.58,4885.72,18.8663,17.4615,30.2773,48.0892,2.07833,13.5715,0.12033
22636,620.046,599.722,0,32.578,30.24,48.496,40.818,5149.45,18.747,17.2867,31.8992,43.5316,1.83181,14.304,0.121044
22637,620.095,599.887,0,34.566,32.07,44.396,35.662,5114.82,18.6792,16.8468,33.4078,39.2728,1.56229,14.2078,0.116029
22638,620.067,599.936,0,36.171,33.955,39.921,31.745,4802.16,19.1673,16.2101,34.8621,34.8815,1.64618,13.3393,0.131361
22639,620.067,599.89,0,36.52,34.835,34.841,29.938,4144.58,17.7959,15.6274,35.611,32.306,1.4518,11.5127,0.122236
22640,620.143,599.74,0,37.466,35.992,31.122,27.328,3601.58,17.2885,14.6415,36.6762,28.774,1.22653,10.0044,0.11121
22641,620.134,599.737,0,37.369,34.964,30.086,26.484,2730.49,16.0169,13.8969,36.1643,28.1299,1.21201,7.5847,0.108285
22642,620.18,599.835,0,36.411,33.826,29.726,26.194,2198.7,14.5689,13.2494,35.1318,27.7157,0.624653,6.1075,0.0590012
22643,600.409,599.881,0,33.935,30.859,35.521,28.822,2039.22,13.9282,13.057,32.4612,31.5667,0,5.66452,0.00318472
22644,620.067,599.841,0,31.208,27.54,62.24,34.423,2048.54,19.7033,13.5779,29.3961,51.1866,1.83965,5.6904,0.073856
22645,620.385,599.734,0,27.528,25.236,71.871,62.301,2078.36,19.8337,19.6043,26.2971,67.1305,2.04882,5.77322,0.0496403
22646,620.043,599.765,0,25.236,24.353,77.012,71.871,2181.44,20.1232,19.8164,24.732,74.864,2.305,6.05956,0.0393698
22647,620.04,599.841,0,24.404,23.832,80.117,76.92,2237.88,20.2756,19.9699,24.1087,78.3893,1.72076,6.21633,0.0281199
22648,619.918,599.826,0,23.862,23.552,81.312,80.031,2222.22,20.2458,20.128,23.6919,80.6969,1.70563,6.17282,0.0248692
22649,620.348,599.826,0,23.582,23.161,82.9,81.226,2214.57,20.2285,20.0994,23.3834,82.0386,1.39458,6.1516,0.0203762
22650,620.372,599.918,0,23.171,22.79,83.968,82.836,2113.19,20.1524,19.9335,22.9677,83.533,0.780903,5.86998,0.0128106
22651,620.369,599.795,0,22.83,22.048,86.332,83.703,2051.7,19.9852,19.66,22.4961,84.8523,0.0945139,5.69916,0.0039631
22652,600.739,599.795,0,22.088,21.566,87.148,86.066,1987.17,19.7472,19.2831,21.8961,86.583,0,5.51993,0.00256174
